"","Student ID","Course","Term Code","Earned Academic Credit","Final Letter Grade Group","Final Letter Grade","GPA Quality Points"
"463",8335099,"ACC221","201910","Y","B","B",3
"464",8335099,"BUS104","201910","Y","A","A",4
"465",8335099,"CSE148","201920","Y","A","A-",3.7
"466",8335099,"ECO201","202010","Y","A","A-",3.7
"467",8335099,"ISA225","202010","Y","B","B",3
"468",8335099,"ISA235","202010","Y","A","A-",3.7
"469",8334898,"ACC221","201920","Y","C","C+",2.3
"470",8334898,"BUS104","201910","Y","A","A-",3.7
"471",8334898,"CSE148","201920","Y","B","B",3
"472",8334898,"FIN301","202030","Y","C","C-",1.7
"473",8334898,"ISA225","201920","Y","B","B-",2.7
"474",8334898,"ISA235","202010","Y","B","B",3
"475",8334898,"MGT291","202010","Y","A","A",4
"476",8334506,"ACC221","201920","Y","C","C",2
"477",8334506,"BUS104","201920","Y","B","B",3
"478",8334506,"CSE148","201910","Y","A","A-",3.7
"479",8334506,"ECO201","202010","Y","C","C+",2.3
"480",8334506,"ISA225","202010","Y","C","C+",2.3
"481",8334506,"ISA235","202010","Y","B","B-",2.7
"482",8334506,"MTH151","201910","Y","B","B+",3.3
"483",8334152,"ACC221","202010","Y","C","C+",2.3
"484",8334152,"BUS104","201920","Y","C","C+",2.3
"485",8334152,"CSE148","201910","Y","B","B",3
"486",8334152,"FIN301","202110","Y","A","A",4
"487",8334152,"ISA235","201920","Y","B","B+",3.3
"488",8334152,"MGT291","202010","Y","B","B",3
"489",8333498,"ACC221","201920","Y","B","B",3
"490",8333498,"BUS104","201910","Y","A","A-",3.7
"491",8333498,"CSE148","201920","Y","B","B",3
"492",8333498,"ECO201","201910","Y","B","B",3
"493",8333498,"FIN301","202120","Y","C","C+",2.3
"494",8333498,"ISA235","202020","Y","A","A",4
"495",8333498,"MGT291","202110","Y","A","A",4
"496",8333444,"ACC221","201920","Y","A","A-",3.7
"497",8333444,"BUS104","201920","Y","A","A-",3.7
"498",8333444,"CSE148","201910","Y","A","A-",3.7
"499",8333444,"ECO201","202010","Y","A","A-",3.7
"500",8333444,"ISA235","202020","Y","A","A",4
"501",8333444,"MGT291","202110","Y","A","A",4
"502",8333444,"MTH151","201910","Y","A","A-",3.7
"503",8333381,"ACC221","201910","Y","B","B",3
"504",8333381,"BUS104","201910","Y","B","B+",3.3
"505",8333381,"CSE148","201920","Y","A","A-",3.7
"506",8333381,"ECO201","201920","Y","A","A-",3.7
"507",8333381,"FIN301","202020","Y","A","A",4
"508",8333381,"MGT291","202010","Y","A","A",4
"509",8333235,"ACC221","201920","Y","A","A-",3.7
"510",8333235,"BUS104","201910","Y","A","A-",3.7
"511",8333235,"CSE148","201920","Y","A","A",4
"512",8333235,"ECO201","202010","Y","A","A",4
"513",8333235,"ISA225","202010","Y","A","A-",3.7
"514",8333235,"ISA235","202110","Y","B","B+",3.3
"515",8331743,"ACC221","201910","Y","A","A",4
"516",8331743,"BUS104","201910","Y","A","A+",4
"517",8331743,"CSE148","201920","Y","A","A",4
"518",8331743,"FIN301","202020","Y","A","A-",3.7
"519",8331743,"ISA225","202010","Y","A","A",4
"520",8331743,"ISA235","202010","Y","A","A",4
"521",8331743,"MGT291","202020","Y","A","A-",3.7
"522",8331618,"ACC221","202020","Y","A","A",4
"523",8331618,"BUS104","202110","Y","A","A+",4
"524",8331618,"CSE148","202030","Y","A","A+",4
"525",8331618,"ECO201","202015","Y","A","A-",3.7
"526",8331618,"FIN301","202210","Y","A","A",4
"527",8331618,"ISA225","202120","Y","A","A",4
"528",8331618,"ISA235","202110","Y","A","A-",3.7
"529",8331618,"MGT291","202210","Y","A","A",4
"530",8331618,"MTH151","201910","Y","A","A",4
"531",8331244,"ACC221","201920","Y","C","C-",1.7
"532",8331244,"BUS104","201910","Y","A","A",4
"533",8331244,"CSE148","201920","Y","A","A-",3.7
"534",8331244,"FIN301","202010","Y","B","B-",2.7
"535",8331244,"ISA225","202010","Y","A","A-",3.7
"536",8331244,"ISA235","202020","Y","A","A",4
"537",8330667,"ACC221","201910","Y","A","A",4
"538",8330667,"BUS104","201920","Y","A","A+",4
"539",8330667,"CSE148","201910","Y","A","A",4
"540",8330667,"ECO201","202010","Y","A","A+",4
"541",8330667,"FIN301","202115","Y","A","A+",4
"542",8330667,"ISA225","201920","Y","A","A+",4
"543",8330667,"ISA235","202010","Y","A","A",4
"544",8330667,"MGT291","202120","Y","A","A",4
"545",8330331,"ACC221","202010","Y","B","B+",3.3
"546",8330331,"BUS104","201910","Y","C","C+",2.3
"547",8330331,"CSE148","201920","Y","C","C-",1.7
"548",8330331,"ECO201","202010","Y","C","C+",2.3
"549",8330331,"FIN301","202020","Y","A","A-",3.7
"550",8330331,"ISA225","202110","Y","B","B",3
"551",8330331,"ISA235","202020","Y","B","B+",3.3
"552",8330331,"MGT291","202110","Y","A","A",4
"553",8330331,"MTH151","201910","Y","C","C-",1.7
"554",8329675,"ACC221","202010","Y","B","B-",2.7
"555",8329675,"BUS104","201910","Y","A","A-",3.7
"556",8329675,"CSE148","201920","Y","A","A-",3.7
"557",8329675,"ECO201","202020","Y","A","A",4
"558",8329675,"FIN301","202110","Y","B","B+",3.3
"559",8329675,"ISA225","202010","Y","C","C+",2.3
"560",8329675,"ISA235","202010","Y","A","A-",3.7
"561",8329675,"MTH151","201910","Y","B","B",3
"562",8329475,"ACC221","201910","Y","A","A-",3.7
"563",8329475,"BUS104","201910","Y","A","A-",3.7
"564",8329475,"CSE148","201920","Y","B","B",3
"565",8329475,"ISA235","202010","Y","A","A-",3.7
"566",8329475,"MGT291","202010","Y","A","A",4
"567",8327670,"ACC221","201920","Y","C","C+",2.3
"568",8327670,"BUS104","201910","Y","A","A",4
"569",8327670,"CSE148","201920","Y","A","A-",3.7
"570",8327670,"ECO201","202020","Y","B","B",3
"571",8327670,"FIN301","202120","Y","C","C-",1.7
"572",8327670,"ISA225","202210","Y","B","B",3
"573",8327670,"MGT291","202010","Y","A","A",4
"574",8327105,"ACC221","202010","Y","C","C+",2.3
"575",8327105,"BUS104","201910","Y","A","A-",3.7
"576",8327105,"CSE148","201920","Y","A","A-",3.7
"577",8327105,"ECO201","202010","Y","B","B+",3.3
"578",8327105,"FIN301","202110","Y","A","A",4
"579",8327105,"ISA235","202010","Y","B","B",3
"580",8327105,"MTH151","201910","Y","A","A",4
"581",8326128,"ACC221","201920","Y","A","A-",3.7
"582",8326128,"BUS104","201910","Y","A","A",4
"583",8326128,"CSE148","201920","Y","A","A",4
"584",8326128,"ECO201","201920","Y","A","A",4
"585",8326128,"ISA225","201920","Y","A","A",4
"586",8326128,"ISA235","201930","Y","A","A",4
"587",8326128,"MGT291","202010","Y","A","A+",4
"588",8325776,"BUS104","201920","Y","A","A",4
"589",8325776,"CSE148","201910","Y","A","A",4
"590",8325776,"FIN301","202120","Y","B","B-",2.7
"591",8325776,"ISA225","202020","Y","A","A",4
"592",8325776,"ISA235","202010","Y","A","A-",3.7
"593",8325776,"MGT291","202010","Y","A","A",4
"594",8325776,"MTH151","201910","Y","C","C+",2.3
"595",8324729,"CSE148","202030","Y","B","B",3
"596",8324729,"ECO201","201920","Y","C","C+",2.3
"597",8324729,"FIN301","202120","Y","D","D",1
"598",8324729,"ISA235","202110","Y","B","B",3
"599",8324729,"MGT291","202110","Y","B","B",3
"600",8323169,"ACC221","202110","Y","B","B-",2.7
"601",8323169,"BUS104","202120","Y","B","B",3
"602",8323169,"CSE148","202110","Y","A","A-",3.7
"603",8323169,"FIN301","202210","Y","D","D",1
"604",8323169,"ISA125","202110","Y","B","B-",2.7
"605",8323169,"ISA225","202210","Y","B","B",3
"606",8323169,"ISA235","202120","Y","B","B-",2.7
"607",8323169,"MGT291","202220","Y","A","A-",3.7
"608",8323169,"MGT295","202320","Y","B","B-",2.7
"609",8320580,"ACC221","202010","Y","B","B+",3.3
"610",8320580,"BUS104","201910","Y","B","B",3
"611",8320580,"CSE148","202010","Y","A","A-",3.7
"612",8320580,"ECO201","202010","Y","C","C",2
"613",8320580,"FIN301","202020","Y","C","C",2
"614",8320580,"ISA235","202110","Y","B","B+",3.3
"615",8320580,"MGT291","202115","Y","B","B+",3.3
"616",8319253,"ACC221","201920","Y","B","B",3
"617",8319253,"BUS104","201920","Y","A","A",4
"618",8319253,"CSE148","201910","Y","B","B+",3.3
"619",8319253,"FIN301","202115","Y","A","A",4
"620",8319253,"ISA225","202020","Y","B","B+",3.3
"621",8319253,"ISA235","202020","Y","A","A",4
"622",8319253,"MGT291","202010","Y","A","A",4
"623",8319253,"MTH151","201910","Y","A","A",4
"624",8318800,"ACC221","201920","Y","B","B-",2.7
"625",8318800,"BUS104","201910","Y","A","A-",3.7
"626",8318800,"CSE148","201920","Y","A","A-",3.7
"627",8318800,"FIN301","202215","Y","B","B",3
"628",8318800,"ISA235","202020","Y","A","A-",3.7
"629",8318800,"MGT291","202020","Y","A","A",4
"630",8317791,"ACC221","202010","Y","B","B-",2.7
"631",8317791,"BUS104","201910","Y","B","B",3
"632",8317791,"CSE148","201920","Y","A","A",4
"633",8317791,"FIN301","202210","Y","B","B",3
"634",8317791,"ISA225","201920","Y","B","B-",2.7
"635",8317791,"ISA235","202010","Y","B","B",3
"636",8317791,"MGT291","202110","Y","A","A",4
"637",8317382,"ACC221","202010","Y","B","B-",2.7
"638",8317382,"BUS104","201920","Y","B","B+",3.3
"639",8317382,"CSE148","201910","Y","A","A",4
"640",8317382,"FIN301","202220","Y","B","B",3
"641",8317382,"ISA225","202010","Y","B","B",3
"642",8317382,"ISA235","202010","Y","B","B+",3.3
"643",8317382,"MTH151","201910","Y","A","A+",4
"644",8316012,"BUS104","202020","Y","A","A-",3.7
"645",8316012,"CSE148","201930","Y","A","A+",4
"646",8316012,"ECO201","201910","Y","B","B",3
"647",8316012,"FIN301","202220","Y","C","C+",2.3
"648",8316012,"ISA225","202020","Y","B","B",3
"649",8316012,"ISA235","201930","Y","B","B+",3.3
"650",8316012,"MGT291","201930","Y","B","B",3
"651",8315620,"ACC221","202010","Y","C","C",2
"652",8315620,"BUS104","202010","Y","A","A-",3.7
"653",8315620,"CSE148","201910","Y","C","C",2
"654",8315620,"FIN301","202115","Y","C","C+",2.3
"655",8315620,"ISA235","202020","Y","A","A-",3.7
"656",8315620,"MGT291","202210","Y","C","C+",2.3
"657",8315620,"MTH151","201910","Y","C","C+",2.3
"658",8311225,"ACC221","202020","Y","A","A",4
"659",8311225,"BUS104","201920","Y","B","B+",3.3
"660",8311225,"CSE148","201910","Y","A","A",4
"661",8311225,"ISA225","202010","Y","B","B",3
"662",8311225,"ISA235","202010","Y","A","A-",3.7
"663",8311225,"MGT291","202020","Y","A","A",4
"664",8311225,"MTH151","201910","Y","A","A-",3.7
"665",8311146,"BUS104","201910","Y","A","A",4
"666",8311146,"CSE148","201920","Y","A","A",4
"667",8311146,"ISA225","202010","Y","B","B",3
"668",8311146,"ISA235","202010","Y","B","B",3
"669",8311146,"MTH151","201910","Y","A","A-",3.7
"670",8309076,"ACC221","201920","Y","C","C",2
"671",8309076,"BUS104","201920","Y","B","B+",3.3
"672",8309076,"CSE148","201910","Y","B","B+",3.3
"673",8309076,"ECO201","202020","Y","B","B",3
"674",8309076,"FIN301","202115","Y","B","B",3
"675",8309076,"ISA225","202010","Y","B","B",3
"676",8309076,"ISA235","202010","Y","B","B",3
"677",8309076,"MGT291","202020","Y","B","B+",3.3
"678",8309047,"ACC221","201920","Y","A","A",4
"679",8309047,"BUS104","201920","Y","A","A",4
"680",8309047,"CSE148","201910","Y","A","A",4
"681",8309047,"ECO201","202010","Y","A","A-",3.7
"682",8309047,"ISA225","202020","Y","A","A+",4
"683",8309047,"ISA235","202010","Y","B","B+",3.3
"684",8309047,"MTH151","201910","Y","A","A+",4
"685",8308960,"ACC221","202110","Y","B","B",3
"686",8308960,"BUS104","202110","Y","A","A",4
"687",8308960,"CSE148","202120","Y","A","A",4
"688",8308960,"ECO201","202210","Y","A","A",4
"689",8308960,"FIN301","202320","Y","A","A",4
"690",8308960,"ISA125","202210","Y","A","A+",4
"691",8308960,"ISA225","202220","Y","A","A",4
"692",8308960,"ISA235","202210","Y","A","A",4
"693",8308960,"MGT291","202210","Y","A","A-",3.7
"694",8308960,"MGT295","202320","Y","A","A-",3.7
"695",8308960,"MTH151","202120","Y","A","A",4
"696",8295511,"ACC221","202020","Y","A","A",4
"697",8295511,"BUS104","202010","Y","A","A",4
"698",8295511,"FIN301","202215","Y","A","A-",3.7
"699",8295511,"ISA225","202120","Y","A","A-",3.7
"700",8295511,"ISA235","202120","Y","A","A",4
"701",8295511,"MGT291","202110","Y","A","A+",4
"702",8295277,"ACC221","202020","Y","B","B+",3.3
"703",8295277,"BUS104","202010","Y","B","B",3
"704",8295277,"CSE148","202020","Y","A","A-",3.7
"705",8295277,"FIN301","202220","Y","D","D",1
"706",8295277,"ISA225","202120","Y","C","C",2
"707",8295277,"MGT291","202210","Y","B","B",3
"708",8295277,"MGT295","202310","Y","C","C",2
"709",8295277,"MTH151","202030","Y","C","C",2
"710",8294890,"BUS104","202010","Y","C","C",2
"711",8294890,"ECO201","202120","Y","C","C",2
"712",8294890,"ISA225","202120","N","F","F",0
"713",8294890,"ISA235","202120","Y","B","B+",3.3
"714",8294890,"MGT291","202120","Y","B","B-",2.7
"715",8294574,"ACC221","202010","Y","C","C",2
"716",8294574,"BUS104","202010","Y","B","B+",3.3
"717",8294574,"CSE148","202020","Y","A","A",4
"718",8294574,"ECO201","202110","Y","B","B",3
"719",8294574,"FIN301","202220","Y","B","B+",3.3
"720",8294574,"ISA225","202220","Y","A","A",4
"721",8294574,"ISA235","202120","Y","A","A-",3.7
"722",8294574,"MGT291","202220","Y","A","A-",3.7
"723",8294574,"MGT295","202320","Y","B","B",3
"724",8294324,"ACC221","202020","Y","A","A-",3.7
"725",8294324,"BUS104","202010","Y","A","A",4
"726",8294324,"CSE148","202015","Y","A","A",4
"727",8294324,"FIN301","202120","Y","A","A",4
"728",8294324,"ISA225","202020","Y","A","A",4
"729",8294324,"ISA235","202110","Y","A","A-",3.7
"730",8294324,"MGT291","202120","Y","A","A-",3.7
"731",8293553,"ACC221","202020","Y","A","A-",3.7
"732",8293553,"BUS104","202010","Y","A","A-",3.7
"733",8293553,"CSE148","202020","Y","A","A",4
"734",8293553,"ECO201","202010","Y","B","B",3
"735",8293553,"FIN301","202120","Y","A","A-",3.7
"736",8293553,"ISA225","202110","Y","A","A",4
"737",8293553,"ISA235","202120","Y","A","A",4
"738",8293553,"MGT291","202120","Y","A","A",4
"739",8293283,"ACC221","202020","Y","B","B",3
"740",8293283,"BUS104","202010","Y","B","B+",3.3
"741",8293283,"CSE148","202015","Y","A","A+",4
"742",8293283,"FIN301","202215","Y","C","C+",2.3
"743",8293283,"ISA125","202110","Y","B","B-",2.7
"744",8293283,"ISA225","202120","Y","A","A-",3.7
"745",8293283,"MGT291","202120","Y","B","B+",3.3
"746",8292442,"ACC221","202110","Y","A","A",4
"747",8292442,"BUS104","202020","Y","A","A-",3.7
"748",8292442,"CSE148","202010","Y","A","A",4
"749",8292442,"ECO201","202110","Y","A","A",4
"750",8292442,"FIN301","202220","Y","A","A",4
"751",8292442,"ISA125","202020","Y","B","B+",3.3
"752",8292442,"ISA225","202210","Y","A","A",4
"753",8292442,"ISA235","202120","Y","A","A+",4
"754",8292442,"MGT291","202315","Y","A","A-",3.7
"755",8292442,"MTH151","202010","Y","A","A",4
"756",8292025,"BUS104","202020","Y","B","B-",2.7
"757",8292025,"CSE148","202010","Y","B","B",3
"758",8292025,"FIN301","202210","Y","B","B-",2.7
"759",8292025,"ISA225","202210","Y","B","B",3
"760",8292025,"MGT291","202110","Y","B","B",3
"761",8292025,"MTH151","202010","Y","C","C",2
"762",8291791,"ACC221","202120","Y","C","C+",2.3
"763",8291791,"BUS104","202010","Y","B","B-",2.7
"764",8291791,"CSE148","202020","Y","B","B",3
"765",8291791,"ECO201","202020","Y","C","C+",2.3
"766",8291791,"FIN301","202220","Y","A","A-",3.7
"767",8291791,"ISA125","202110","Y","B","B",3
"768",8291791,"ISA225","202120","Y","C","C",2
"769",8291791,"ISA235","202130","Y","B","B+",3.3
"770",8291683,"ACC221","202020","Y","B","B-",2.7
"771",8291683,"BUS104","202020","Y","A","A-",3.7
"772",8291683,"CSE148","202010","Y","B","B+",3.3
"773",8291683,"ECO201","202110","Y","C","C",2
"774",8291683,"FIN301","202220","Y","D","D",1
"775",8291683,"ISA125","202110","Y","C","C",2
"776",8291683,"ISA225","202120","Y","B","B",3
"777",8291683,"ISA235","202120","Y","B","B-",2.7
"778",8291683,"MGT291","202215","Y","B","B-",2.7
"779",8291384,"ACC221","202010","Y","B","B+",3.3
"780",8291384,"BUS104","202010","Y","B","B+",3.3
"781",8291384,"CSE148","202020","Y","B","B-",2.7
"782",8291384,"FIN301","202220","Y","B","B+",3.3
"783",8291384,"ISA225","202020","Y","A","A",4
"784",8291384,"ISA235","202110","Y","B","B",3
"785",8291384,"MGT291","202220","Y","B","B",3
"786",8291186,"ACC221","202120","Y","B","B+",3.3
"787",8291186,"CSE148","202010","Y","C","C+",2.3
"788",8291186,"ECO201","202110","Y","A","A",4
"789",8291186,"ISA125","202120","Y","C","C",2
"790",8291186,"ISA225","202210","Y","C","C-",1.7
"791",8291186,"ISA235","202020","Y","B","B",3
"792",8290744,"BUS104","202110","Y","B","B+",3.3
"793",8290744,"CSE148","202120","Y","B","B-",2.7
"794",8290744,"ECO201","202010","Y","C","C",2
"795",8290744,"FIN301","202310","Y","B","B",3
"796",8290744,"ISA125","202120","Y","B","B",3
"797",8290744,"ISA225","202210","Y","A","A-",3.7
"798",8290744,"ISA235","202130","Y","A","A",4
"799",8290744,"MGT291","202220","Y","A","A",4
"800",8290581,"CSE148","202010","Y","C","C-",1.7
"801",8290581,"ECO201","202210","Y","B","B",3
"802",8290581,"FIN301","202220","Y","D","D",1
"803",8290581,"ISA125","202120","Y","C","C-",1.7
"804",8290581,"ISA225","202320","Y","C","C",2
"805",8290581,"ISA235","202210","Y","B","B",3
"806",8290581,"MGT291","202220","Y","B","B+",3.3
"807",8290581,"MGT295","202320","Y","B","B",3
"808",8290581,"MTH141","202310","Y","C","C",2
"809",8290344,"ACC221","202010","Y","B","B+",3.3
"810",8290344,"BUS104","202010","Y","A","A-",3.7
"811",8290344,"CSE148","202020","Y","A","A+",4
"812",8290344,"ECO201","202020","Y","B","B+",3.3
"813",8290344,"FIN301","202120","Y","C","C+",2.3
"814",8290344,"ISA235","202120","Y","B","B",3
"815",8290344,"MGT291","202210","Y","B","B",3
"816",8290156,"BUS104","202010","Y","C","C",2
"817",8290156,"FIN301","202210","Y","C","C+",2.3
"818",8290156,"ISA225","202110","Y","B","B",3
"819",8290156,"ISA235","202110","Y","B","B+",3.3
"820",8290156,"MGT291","202120","Y","B","B-",2.7
"821",8289912,"BUS104","202010","Y","A","A-",3.7
"822",8289912,"CSE148","202015","Y","A","A+",4
"823",8289912,"FIN301","202120","Y","A","A-",3.7
"824",8289912,"ISA235","202020","Y","B","B",3
"825",8289912,"MGT291","202110","Y","B","B",3
"826",8289912,"MTH151","202010","Y","C","C",2
"827",8289763,"ACC221","202010","Y","C","C",2
"828",8289763,"BUS104","202020","Y","A","A-",3.7
"829",8289763,"CSE148","202015","Y","B","B+",3.3
"830",8289763,"FIN301","202120","Y","B","B",3
"831",8289763,"ISA125","202020","Y","B","B",3
"832",8289763,"ISA235","202120","Y","B","B+",3.3
"833",8289763,"MGT291","202120","Y","B","B",3
"834",8289532,"ACC221","202010","Y","C","C",2
"835",8289532,"BUS104","202010","Y","A","A-",3.7
"836",8289532,"CSE148","202020","Y","A","A",4
"837",8289532,"ISA225","202120","Y","B","B-",2.7
"838",8289532,"ISA235","202120","Y","C","C+",2.3
"839",8289212,"BUS104","202010","Y","B","B-",2.7
"840",8289212,"CSE148","202015","Y","B","B",3
"841",8289212,"FIN301","202220","Y","C","C",2
"842",8289212,"ISA225","202120","Y","B","B-",2.7
"843",8289212,"MGT291","202220","Y","B","B",3
"844",8289212,"MGT295","202320","Y","C","C",2
"845",8288840,"BUS104","202020","Y","B","B-",2.7
"846",8288840,"CSE148","202010","Y","D","D-",0.7
"847",8288840,NA,"202110","Y","A","A",4
"848",8288840,"ECO201","202120","Y","C","C",2
"849",8288840,"FIN301","202220","Y","C","C",2
"850",8288840,"ISA225","202120","Y","D","D",1
"851",8288840,"ISA235","202210","Y","C","C+",2.3
"852",8288840,"MGT291","202210","Y","C","C",2
"853",8288840,"MGT295","202320","Y","C","C",2
"854",8288743,"ACC221","202120","Y","A","A-",3.7
"855",8288743,"BUS104","202010","Y","B","B",3
"856",8288743,"CSE148","202020","Y","B","B",3
"857",8288743,"FIN301","202215","Y","B","B+",3.3
"858",8288743,"MGT291","202120","Y","B","B+",3.3
"859",8288743,"MTH151","202010","Y","B","B-",2.7
"860",8288224,"ACC221","202110","Y","B","B-",2.7
"861",8288224,"BUS104","202020","Y","B","B+",3.3
"862",8288224,"CSE148","202010","Y","B","B-",2.7
"863",8288224,"ECO201","202110","Y","B","B-",2.7
"864",8288224,"FIN301","202220","Y","C","C+",2.3
"865",8288224,"ISA235","202120","Y","B","B",3
"866",8288224,"MGT291","202220","Y","B","B",3
"867",8288224,"MTH151","202010","Y","D","D",1
"868",8287451,"BUS104","202010","Y","A","A-",3.7
"869",8287451,"CSE148","202020","Y","A","A",4
"870",8287451,"ECO201","202110","Y","B","B+",3.3
"871",8287451,"FIN301","202220","Y","B","B+",3.3
"872",8287451,"ISA225","202110","Y","A","A-",3.7
"873",8287451,"ISA235","202120","Y","A","A-",3.7
"874",8287451,"MGT291","202210","Y","B","B-",2.7
"875",8287451,"MTH151","202010","Y","B","B",3
"876",8287228,"ACC221","202110","Y","B","B-",2.7
"877",8287228,"BUS104","202120","Y","A","A-",3.7
"878",8287228,"CSE148","202110","Y","A","A",4
"879",8287228,"ECO201","202020","Y","A","A",4
"880",8287228,"FIN301","202220","Y","C","C+",2.3
"881",8287228,"ISA125","202120","Y","C","C",2
"882",8287228,"ISA225","202210","Y","C","C",2
"883",8287228,"ISA235","202130","Y","A","A-",3.7
"884",8287228,"MGT291","202215","Y","A","A+",4
"885",8287228,"MGT295","202310","Y","B","B-",2.7
"886",8287228,"MTH151","202010","Y","B","B-",2.7
"887",8286870,"BUS104","202010","Y","B","B-",2.7
"888",8286870,"CSE148","202020","Y","A","A",4
"889",8286870,"FIN301","202120","Y","C","C+",2.3
"890",8286870,"ISA225","202020","Y","B","B+",3.3
"891",8286870,"MGT291","202120","Y","A","A",4
"892",8286870,"MTH151","202010","Y","B","B",3
"893",8285798,"CSE148","202010","Y","C","C+",2.3
"894",8285798,"FIN301","202220","Y","B","B+",3.3
"895",8285798,"ISA225","202120","Y","C","C+",2.3
"896",8285798,"ISA235","202120","Y","B","B",3
"897",8285798,"MGT291","202210","Y","B","B",3
"898",8285798,"MTH151","202010","Y","A","A",4
"899",8285702,"CSE148","202010","Y","C","C+",2.3
"900",8285702,"ECO201","202210","Y","B","B-",2.7
"901",8285702,"FIN301","202220","Y","B","B+",3.3
"902",8285702,"ISA125","202120","Y","B","B",3
"903",8285702,"ISA225","202210","Y","B","B",3
"904",8285702,"ISA235","202220","Y","D","D",1
"905",8285702,"MGT291","202210","Y","C","C-",1.7
"906",8284203,"BUS104","202010","Y","C","C+",2.3
"907",8284203,"FIN301","202220","Y","C","C+",2.3
"908",8284203,"ISA225","202210","Y","A","A-",3.7
"909",8284203,"ISA235","202110","Y","B","B",3
"910",8284203,"MGT291","202110","Y","B","B",3
"911",8284203,"MGT295","202310","Y","B","B",3
"912",8284203,"MTH151","202010","N","F","F",0
"913",8284203,NA,"202110","Y","C","C",2
"914",8283990,"BUS104","202010","Y","A","A-",3.7
"915",8283990,"CSE148","202020","Y","A","A+",4
"916",8283990,"FIN301","202215","Y","B","B+",3.3
"917",8283990,"ISA125","202110","Y","B","B+",3.3
"918",8283990,"ISA225","202120","Y","A","A-",3.7
"919",8283990,"ISA235","202110","Y","B","B+",3.3
"920",8283990,"MGT291","202210","Y","A","A-",3.7
"921",8283222,"ACC221","202020","Y","A","A-",3.7
"922",8283222,"BUS104","202010","Y","B","B",3
"923",8283222,"CSE148","202020","Y","A","A",4
"924",8283222,"ECO201","202020","Y","B","B",3
"925",8283222,"FIN301","202215","Y","B","B",3
