"","Student ID","Cohort Term","Term Code","Enrolled Student Count","Major 1","Major 2","Major 3"
"431",8238330,"202110","202120",1,"Marketing",NA,NA
"432",8238330,"202110","202210",1,"Marketing",NA,NA
"433",8238330,"202110","202220",1,"IS Major","Marketing",NA
"434",8238330,"202110","202310",1,"IS Major","Marketing",NA
"435",8238330,"202110","202320",1,"IS Major","Marketing",NA
"436",8238330,"202110","202410",1,"IS Major","Marketing",NA
"437",8238330,"202110","202420",1,"IS Major","Marketing",NA
"438",8239231,"202110","202110",1,"IS Major",NA,NA
"439",8239231,"202110","202120",1,"Finance",NA,NA
"440",8239231,"202110","202210",1,"Finance",NA,NA
"441",8239231,"202110","202310",1,"Finance",NA,NA
"442",8239231,"202110","202320",1,"Finance",NA,NA
"443",8239231,"202110","202410",1,"Finance",NA,NA
"444",8239231,"202110","202420",1,"Finance",NA,NA
"445",8239643,"202110","202110",1,"IS Major",NA,NA
"446",8239643,"202110","202120",1,"IS Major",NA,NA
"447",8239643,"202110","202210",1,"IS Major",NA,NA
"448",8239643,"202110","202220",1,"IS Major",NA,NA
"449",8239643,"202110","202310",1,"IS Major",NA,NA
"450",8239643,"202110","202320",1,"IS Major",NA,NA
"451",8239643,"202110","202410",1,"IS Major",NA,NA
"452",8240060,"202110","202110",1,"IS Major",NA,NA
"453",8240060,"202110","202120",1,"IS Major",NA,NA
"454",8240060,"202110","202210",1,"IS Major",NA,NA
"455",8240060,"202110","202220",1,"Supply Chain & Operations Mgmt",NA,NA
"456",8240060,"202110","202310",1,"Supply Chain & Operations Mgmt",NA,NA
"457",8240060,"202110","202320",1,"Supply Chain & Operations Mgmt",NA,NA
"458",8240060,"202110","202410",1,"Supply Chain & Operations Mgmt",NA,NA
"459",8240060,"202110","202420",1,"Supply Chain & Operations Mgmt",NA,NA
"460",8240157,"202110","202110",1,"IS Major",NA,NA
"461",8240157,"202110","202120",1,"IS Major",NA,NA
"462",8240157,"202110","202210",1,"IS Major",NA,NA
"463",8240157,"202110","202220",1,"IS Major",NA,NA
"464",8240157,"202110","202310",1,"IS Major",NA,NA
"465",8240157,"202110","202320",1,"IS Major",NA,NA
"466",8240157,"202110","202410",1,"IS Major",NA,NA
"467",8240157,"202110","202420",1,"IS Major",NA,NA
"468",8242006,"202110","202110",1,"IS Major",NA,NA
"469",8242006,"202110","202120",1,"IS Major",NA,NA
"470",8242006,"202110","202210",1,"IS Major",NA,NA
"471",8242006,"202110","202220",1,"IS Major",NA,NA
"472",8242006,"202110","202310",1,"Cybersecurity Mgt Major",NA,NA
"473",8242006,"202110","202320",1,"Cybersecurity Mgt Major",NA,NA
"474",8242006,"202110","202410",1,"Cybersecurity Mgt Major",NA,NA
"475",8242006,"202110","202420",1,"Cybersecurity Mgt Major",NA,NA
"476",8242443,"202110","202110",1,"IS Major",NA,NA
"477",8242443,"202110","202120",1,"IS Major",NA,NA
"478",8242443,"202110","202210",1,"IS Major",NA,NA
"479",8242443,"202110","202220",1,"IS Major",NA,NA
"480",8242443,"202110","202310",1,"IS Major",NA,NA
"481",8242443,"202110","202320",1,"IS Major",NA,NA
"482",8242443,"202110","202410",1,"IS Major",NA,NA
"483",8242443,"202110","202420",1,"IS Major",NA,NA
"484",8243519,"202110","202110",1,"Accountancy",NA,NA
"485",8243519,"202110","202120",1,"Accountancy",NA,NA
"486",8243519,"202110","202210",1,"Accountancy","IS Major",NA
"487",8243519,"202110","202220",1,"Accountancy","IS Major",NA
"488",8243519,"202110","202310",1,"Accountancy","IS Major",NA
"489",8243519,"202110","202320",1,"Accountancy",NA,NA
"490",8243519,"202110","202410",1,"Accountancy",NA,NA
"491",8243519,"202110","202420",1,"Accountancy",NA,NA
"492",8243906,"202110","202110",1,"Marketing",NA,NA
"493",8243906,"202110","202120",1,"Marketing",NA,NA
"494",8243906,"202110","202210",1,"Marketing",NA,NA
"495",8243906,"202110","202220",1,"IS Major",NA,NA
"496",8243906,"202110","202310",1,"IS Major",NA,NA
"497",8243906,"202110","202320",1,"IS Major",NA,NA
"498",8243906,"202110","202410",1,"IS Major",NA,NA
"499",8243906,"202110","202420",1,"IS Major",NA,NA
"500",8245801,"202110","202110",1,"Undeclared - Business",NA,NA
"501",8245801,"202110","202120",1,"Undeclared - Business",NA,NA
"502",8245801,"202110","202210",1,"IS Major",NA,NA
"503",8245801,"202110","202220",1,"IS Major",NA,NA
"504",8245801,"202110","202310",1,"IS Major",NA,NA
"505",8245801,"202110","202320",1,"IS Major",NA,NA
"506",8245801,"202110","202410",1,"IS Major",NA,NA
"507",8246329,"202110","202110",1,"BA Major",NA,NA
"508",8246329,"202110","202120",1,"BA Major",NA,NA
"509",8246329,"202110","202210",1,"BA Major",NA,NA
"510",8246329,"202110","202220",1,"IS Major",NA,NA
"511",8246329,"202110","202310",1,"IS Major",NA,NA
"512",8246329,"202110","202320",1,"IS Major",NA,NA
"513",8246329,"202110","202410",1,"IS Major",NA,NA
"514",8246329,"202110","202420",1,"IS Major",NA,NA
"515",8246688,"202110","202110",1,"IS Major",NA,NA
"516",8246688,"202110","202120",1,"IS Major",NA,NA
"517",8246688,"202110","202210",1,"CEC",NA,NA
"518",8246688,"202110","202220",1,"CEC",NA,NA
"519",8246688,"202110","202310",1,"CEC",NA,NA
"520",8246688,"202110","202320",1,"CEC",NA,NA
"521",8246688,"202110","202410",1,"CEC",NA,NA
"522",8246688,"202110","202420",1,"CEC",NA,NA
"523",8246861,"202110","202110",1,"CCA","Finance",NA
"524",8246861,"202110","202120",1,"CCA","Finance",NA
"525",8246861,"202110","202210",1,"IS Major",NA,NA
"526",8246861,"202110","202220",1,"IS Major",NA,NA
"527",8246861,"202110","202310",1,"IS Major",NA,NA
"528",8246861,"202110","202320",1,"IS Major",NA,NA
"529",8246861,"202110","202410",1,"IS Major",NA,NA
"530",8246861,"202110","202420",1,"IS Major",NA,NA
"531",8246891,"202110","202110",1,"Business Economics",NA,NA
"532",8246891,"202110","202120",1,"IS Major",NA,NA
"533",8246891,"202110","202210",1,"IS Major",NA,NA
"534",8246891,"202110","202220",1,"IS Major",NA,NA
"535",8246891,"202110","202310",1,"IS Major",NA,NA
"536",8246891,"202110","202320",1,"IS Major",NA,NA
"537",8246891,"202110","202410",1,"IS Major",NA,NA
"538",8246891,"202110","202420",1,"IS Major",NA,NA
"539",8249408,"202110","202110",1,"Entrepreneurship","IS Major",NA
"540",8249408,"202110","202120",1,"Entrepreneurship","IS Major",NA
"541",8249408,"202110","202210",1,"Entrepreneurship","IS Major",NA
"542",8249408,"202110","202220",1,"Entrepreneurship","IS Major",NA
"543",8249408,"202110","202310",1,"Entrepreneurship","IS Major",NA
"544",8249408,"202110","202320",1,"Cybersecurity Mgt Major","Entrepreneurship",NA
"545",8249408,"202110","202410",1,"Cybersecurity Mgt Major","Entrepreneurship",NA
"546",8249408,"202110","202420",1,"Cybersecurity Mgt Major","Entrepreneurship",NA
"547",8250961,"202110","202110",1,"IS Major",NA,NA
"548",8250961,"202110","202120",1,"IS Major",NA,NA
"549",8250961,"202110","202210",1,"IS Major",NA,NA
"550",8250961,"202110","202220",1,"IS Major",NA,NA
"551",8250961,"202110","202310",1,"IS Major",NA,NA
"552",8250961,"202110","202320",1,"IS Major",NA,NA
"553",8250961,"202110","202410",1,"IS Major",NA,NA
"554",8250961,"202110","202420",1,"IS Major",NA,NA
"555",8251247,"202110","202110",1,"CEC",NA,NA
"556",8251247,"202110","202120",1,"CEC","IS Major",NA
"557",8251247,"202110","202210",1,"CEC",NA,NA
"558",8251247,"202110","202220",1,"CEC",NA,NA
"559",8251247,"202110","202310",1,"CEC",NA,NA
"560",8251247,"202110","202320",1,"CEC",NA,NA
"561",8251247,"202110","202410",1,"CEC",NA,NA
"562",8251247,"202110","202420",1,"CEC",NA,NA
"563",8260919,"202110","202110",1,"Marketing",NA,NA
"564",8260919,"202110","202120",1,"Marketing",NA,NA
"565",8260919,"202110","202210",1,"Marketing",NA,NA
"566",8260919,"202110","202220",1,"IS Major","Marketing",NA
"567",8260919,"202110","202310",1,"IS Major","Marketing",NA
"568",8260919,"202110","202320",1,"IS Major","Marketing",NA
"569",8260919,"202110","202410",1,"IS Major","Marketing",NA
"570",8260919,"202110","202420",1,"IS Major","Marketing",NA
"571",8262583,"202210","202210",1,"Supply Chain & Operations Mgmt",NA,NA
"572",8262583,"202210","202220",1,"Supply Chain & Operations Mgmt",NA,NA
"573",8262583,"202210","202310",1,"Cybersecurity Mgt Major",NA,NA
"574",8262583,"202210","202320",1,"Cybersecurity Mgt Major",NA,NA
"575",8262583,"202210","202410",1,"IS Major",NA,NA
"576",8262583,"202210","202420",1,"IS Major",NA,NA
"577",8262583,"202210","202510",1,"IS Major",NA,NA
"578",8265341,"202010","202010",1,"Finance",NA,NA
"579",8265341,"202010","202020",1,"IS Major",NA,NA
"580",8265341,"202010","202110",1,"IS Major",NA,NA
"581",8265341,"202010","202120",1,"IS Major",NA,NA
"582",8265341,"202010","202210",1,"Finance",NA,NA
"583",8265341,"202010","202220",1,"Finance",NA,NA
"584",8265341,"202010","202310",1,"Finance",NA,NA
"585",8265341,"202010","202320",1,"Finance",NA,NA
"586",8269664,"202010","202010",1,"Undeclared - Business",NA,NA
"587",8269664,"202010","202020",1,"Undeclared - Business",NA,NA
"588",8269664,"202010","202110",1,"Marketing",NA,NA
"589",8269664,"202010","202120",1,"IS Major",NA,NA
"590",8269664,"202010","202210",1,"IS Major",NA,NA
"591",8269664,"202010","202220",1,"IS Major",NA,NA
"592",8269664,"202010","202310",1,"IS Major",NA,NA
"593",8269664,"202010","202320",1,"IS Major",NA,NA
"594",8270244,"202010","202010",1,"IS Major",NA,NA
"595",8270244,"202010","202020",1,"IS Major",NA,NA
"596",8270244,"202010","202110",1,"IS Major",NA,NA
"597",8270244,"202010","202120",1,"IS Major",NA,NA
"598",8270244,"202010","202210",1,"IS Major",NA,NA
"599",8270244,"202010","202220",1,"IS Major",NA,NA
"600",8270244,"202010","202310",1,"IS Major",NA,NA
"601",8270244,"202010","202320",1,"IS Major",NA,NA
"602",8270285,"202010","202010",1,"Undeclared - Business",NA,NA
"603",8270285,"202010","202020",1,"Undeclared - Business",NA,NA
"604",8270285,"202010","202110",1,"Undeclared - Business",NA,NA
"605",8270285,"202010","202120",1,"Marketing",NA,NA
"606",8270285,"202010","202210",1,"IS Major",NA,NA
"607",8270285,"202010","202220",1,"IS Major",NA,NA
"608",8270285,"202010","202310",1,"IS Major",NA,NA
"609",8270285,"202010","202320",1,"IS Major",NA,NA
"610",8271899,"202010","202010",1,"Undeclared - Business",NA,NA
"611",8271899,"202010","202020",1,"Undeclared - Business",NA,NA
"612",8271899,"202010","202110",1,"Finance",NA,NA
"613",8271899,"202010","202120",1,"CEC","Finance",NA
"614",8271899,"202010","202210",1,"IS Major",NA,NA
"615",8271899,"202010","202220",1,"IS Major",NA,NA
"616",8271899,"202010","202310",1,"IS Major",NA,NA
"617",8271899,"202010","202320",1,"IS Major",NA,NA
"618",8272073,"202010","202010",1,"CAS",NA,NA
"619",8272073,"202010","202020",1,"CAS",NA,NA
"620",8272073,"202010","202110",1,"IS Major",NA,NA
"621",8272073,"202010","202120",1,"IS Major",NA,NA
"622",8272073,"202010","202210",1,"Finance","IS Major",NA
"623",8272073,"202010","202220",1,"Finance","IS Major",NA
"624",8272073,"202010","202310",1,"Finance","IS Major",NA
"625",8272073,"202010","202320",1,"Finance","IS Major",NA
"626",8272715,"202010","202010",1,"Business Economics",NA,NA
"627",8272715,"202010","202120",1,"Business Economics",NA,NA
"628",8272715,"202010","202210",1,"Business Economics",NA,NA
"629",8272715,"202010","202220",1,"Business Economics",NA,NA
"630",8272715,"202010","202310",1,"IS Major",NA,NA
"631",8272715,"202010","202320",1,"IS Major",NA,NA
"632",8272715,"202010","202410",1,"IS Major",NA,NA
"633",8272715,"202010","202420",1,"IS Major",NA,NA
"634",8273135,"202010","202010",1,"Business Economics",NA,NA
"635",8273135,"202010","202020",1,"Business Economics",NA,NA
"636",8273135,"202010","202110",1,"Business Economics",NA,NA
"637",8273135,"202010","202120",1,"Business Economics",NA,NA
"638",8273135,"202010","202210",1,"Business Economics",NA,NA
"639",8273135,"202010","202220",1,"IS Major",NA,NA
"640",8273135,"202010","202310",1,"IS Major",NA,NA
"641",8273135,"202010","202320",1,"IS Major",NA,NA
"642",8275281,"202010","202010",1,"CEC",NA,NA
"643",8275281,"202010","202020",1,"CEC",NA,NA
"644",8275281,"202010","202110",1,"IS Major",NA,NA
"645",8275281,"202010","202120",1,"IS Major",NA,NA
"646",8275281,"202010","202210",1,"IS Major",NA,NA
"647",8275281,"202010","202220",1,"IS Major",NA,NA
"648",8275281,"202010","202310",1,"IS Major",NA,NA
"649",8275281,"202010","202320",1,"IS Major",NA,NA
"650",8275768,"202010","202010",1,"Marketing",NA,NA
"651",8275768,"202010","202020",1,"Marketing",NA,NA
"652",8275768,"202010","202110",1,"BA Major",NA,NA
"653",8275768,"202010","202120",1,"IS Major",NA,NA
"654",8275768,"202010","202210",1,"IS Major",NA,NA
"655",8275768,"202010","202220",1,"IS Major",NA,NA
"656",8275768,"202010","202310",1,"IS Major",NA,NA
"657",8275768,"202010","202320",1,"IS Major",NA,NA
"658",8275990,"202010","202010",1,"Undeclared - Business",NA,NA
"659",8275990,"202010","202020",1,"Undeclared - Business",NA,NA
"660",8275990,"202010","202110",1,"Undeclared - Business",NA,NA
"661",8275990,"202010","202120",1,"IS Major",NA,NA
"662",8275990,"202010","202210",1,"IS Major",NA,NA
"663",8275990,"202010","202220",1,"BA Major",NA,NA
"664",8275990,"202010","202310",1,"BA Major",NA,NA
"665",8275990,"202010","202320",1,"BA Major",NA,NA
"666",8278406,"202010","202010",1,"Undeclared - Business",NA,NA
"667",8278406,"202010","202020",1,"Undeclared - Business",NA,NA
"668",8278406,"202010","202110",1,"Undeclared - Business",NA,NA
"669",8278406,"202010","202120",1,"IS Major",NA,NA
"670",8278406,"202010","202210",1,"IS Major",NA,NA
"671",8278406,"202010","202220",1,"IS Major",NA,NA
"672",8278406,"202010","202310",1,"IS Major",NA,NA
"673",8278406,"202010","202320",1,"IS Major",NA,NA
"674",8278735,"202010","202010",1,"IS Major",NA,NA
"675",8278735,"202010","202020",1,"IS Major",NA,NA
"676",8278735,"202010","202110",1,"BA Major","IS Major",NA
"677",8278735,"202010","202120",1,"BA Major","IS Major",NA
"678",8278735,"202010","202210",1,"BA Major","IS Major",NA
"679",8278735,"202010","202220",1,"BA Major","IS Major",NA
"680",8278735,"202010","202310",1,"BA Major","IS Major",NA
"681",8279029,"202010","202010",1,"IS Major",NA,NA
"682",8279029,"202010","202020",1,"IS Major",NA,NA
"683",8279029,"202010","202110",1,"IS Major",NA,NA
"684",8279029,"202010","202120",1,"IS Major",NA,NA
"685",8279029,"202010","202210",1,"IS Major",NA,NA
"686",8279029,"202010","202220",1,"IS Major",NA,NA
"687",8279029,"202010","202310",1,"IS Major",NA,NA
"688",8279029,"202010","202320",1,"IS Major",NA,NA
"689",8279045,"202010","202010",1,"IS Major",NA,NA
"690",8279045,"202010","202020",1,"IS Major",NA,NA
"691",8279045,"202010","202110",1,"IS Major","Supply Chain & Operations Mgmt",NA
"692",8279045,"202010","202120",1,"IS Major","Supply Chain & Operations Mgmt",NA
"693",8279045,"202010","202210",1,"IS Major","Supply Chain & Operations Mgmt",NA
"694",8279045,"202010","202220",1,"IS Major","Supply Chain & Operations Mgmt",NA
"695",8279045,"202010","202310",1,"IS Major","Supply Chain & Operations Mgmt",NA
"696",8279045,"202010","202320",1,"IS Major","Supply Chain & Operations Mgmt",NA
"697",8279077,"202010","202010",1,"IS Major",NA,NA
"698",8279077,"202010","202020",1,"IS Major",NA,NA
"699",8279077,"202010","202110",1,"BA Major",NA,NA
"700",8279077,"202010","202120",1,"BA Major","Finance",NA
"701",8279077,"202010","202210",1,"BA Major","Finance",NA
"702",8279077,"202010","202220",1,"BA Major","Finance",NA
"703",8279077,"202010","202310",1,"BA Major","Finance",NA
"704",8279077,"202010","202320",1,"BA Major","Finance",NA
"705",8279722,"202010","202010",1,"IS Major",NA,NA
"706",8279722,"202010","202020",1,"IS Major",NA,NA
"707",8279722,"202010","202110",1,"IS Major",NA,NA
"708",8279722,"202010","202120",1,"IS Major",NA,NA
"709",8279722,"202010","202210",1,"IS Major",NA,NA
"710",8279722,"202010","202220",1,"IS Major",NA,NA
"711",8279722,"202010","202310",1,"IS Major",NA,NA
"712",8279722,"202010","202320",1,"IS Major",NA,NA
"713",8280089,"202010","202010",1,"Business Economics",NA,NA
"714",8280089,"202010","202020",1,"Business Economics",NA,NA
"715",8280089,"202010","202120",1,"Business Economics",NA,NA
"716",8280089,"202010","202210",1,"IS Major",NA,NA
"717",8280089,"202010","202220",1,"IS Major",NA,NA
"718",8280089,"202010","202310",1,"Cybersecurity Mgt Major",NA,NA
"719",8280089,"202010","202320",1,"Cybersecurity Mgt Major",NA,NA
"720",8280089,"202010","202410",1,"Cybersecurity Mgt Major",NA,NA
"721",8280089,"202010","202420",1,"Cybersecurity Mgt Major",NA,NA
"722",8280700,"202010","202010",1,"Undeclared - Business",NA,NA
"723",8280700,"202010","202020",1,"IS Major",NA,NA
"724",8280700,"202010","202110",1,"IS Major",NA,NA
"725",8280700,"202010","202120",1,"IS Major",NA,NA
"726",8280700,"202010","202210",1,"BA Major",NA,NA
"727",8280700,"202010","202220",1,"BA Major",NA,NA
"728",8280700,"202010","202310",1,"BA Major",NA,NA
"729",8280700,"202010","202320",1,"BA Major",NA,NA
"730",8281486,"202010","202010",1,"Finance",NA,NA
"731",8281486,"202010","202020",1,"Finance",NA,NA
"732",8281486,"202010","202110",1,"Accountancy",NA,NA
"733",8281486,"202010","202120",1,"Accountancy",NA,NA
"734",8281486,"202010","202210",1,"Accountancy",NA,NA
"735",8281486,"202010","202220",1,"Accountancy",NA,NA
"736",8281486,"202010","202310",1,"Accountancy","IS Major",NA
"737",8281486,"202010","202320",1,"Accountancy","IS Major",NA
"738",8281982,"202010","202010",1,"Undeclared - Business",NA,NA
"739",8281982,"202010","202020",1,"Undeclared - Business",NA,NA
"740",8281982,"202010","202110",1,"Undeclared - Business",NA,NA
"741",8281982,"202010","202120",1,"IS Major",NA,NA
"742",8281982,"202010","202210",1,"BA Major",NA,NA
"743",8281982,"202010","202220",1,"BA Major",NA,NA
"744",8281982,"202010","202310",1,"BA Major",NA,NA
"745",8281982,"202010","202320",1,"BA Major",NA,NA
"746",8282676,"202010","202010",1,"Human Capital Mgmt& Leadership",NA,NA
"747",8282676,"202010","202020",1,"Human Capital Mgmt& Leadership",NA,NA
"748",8282676,"202010","202110",1,"Human Capital Mgmt& Leadership",NA,NA
"749",8282676,"202010","202120",1,"Human Capital Mgmt& Leadership",NA,NA
"750",8282676,"202010","202210",1,"Human Capital Mgmt& Leadership",NA,NA
"751",8282676,"202010","202220",1,"Human Capital Mgmt& Leadership","IS Major",NA
"752",8282676,"202010","202310",1,"Human Capital Mgmt& Leadership","IS Major",NA
"753",8282676,"202010","202320",1,"Human Capital Mgmt& Leadership","IS Major",NA
"754",8282692,"202010","202010",1,"Accountancy",NA,NA
"755",8282692,"202010","202020",1,"Accountancy",NA,NA
"756",8282692,"202010","202110",1,"Accountancy",NA,NA
"757",8282692,"202010","202120",1,"Accountancy",NA,NA
"758",8282692,"202010","202210",1,"Accountancy",NA,NA
"759",8282692,"202010","202220",1,"Accountancy",NA,NA
"760",8282692,"202010","202310",1,"IS Major",NA,NA
"761",8282692,"202010","202320",1,"IS Major",NA,NA
"762",8283222,"202010","202010",1,"Marketing",NA,NA
"763",8283222,"202010","202020",1,"Marketing",NA,NA
"764",8283222,"202010","202110",1,"Marketing",NA,NA
"765",8283222,"202010","202120",1,"IS Major","Marketing",NA
"766",8283222,"202010","202210",1,"IS Major","Marketing",NA
"767",8283222,"202010","202220",1,"IS Major","Marketing",NA
"768",8283222,"202010","202310",1,"IS Major","Marketing",NA
"769",8283222,"202010","202320",1,"IS Major","Marketing",NA
"770",8283990,"202010","202010",1,"Undeclared - Business",NA,NA
"771",8283990,"202010","202020",1,"IS Major",NA,NA
"772",8283990,"202010","202110",1,"CCA","IS Major",NA
"773",8283990,"202010","202120",1,"CCA","IS Major",NA
"774",8283990,"202010","202210",1,"CCA","IS Major",NA
"775",8283990,"202010","202220",1,"CCA","IS Major",NA
"776",8283990,"202010","202310",1,"CCA","IS Major",NA
"777",8283990,"202010","202320",1,"CCA","IS Major",NA
"778",8284203,"202010","202010",1,"Business Economics",NA,NA
"779",8284203,"202010","202020",1,"Business Economics",NA,NA
"780",8284203,"202010","202110",1,"Business Economics",NA,NA
"781",8284203,"202010","202120",1,"BA Major",NA,NA
"782",8284203,"202010","202210",1,"IS Major",NA,NA
"783",8284203,"202010","202220",1,"IS Major",NA,NA
"784",8284203,"202010","202310",1,"IS Major",NA,NA
"785",8284203,"202010","202320",1,"IS Major",NA,NA
"786",8285702,"202010","202010",1,"IS Major",NA,NA
"787",8285702,"202010","202020",1,"IS Major",NA,NA
"788",8285702,"202010","202110",1,"IS Major",NA,NA
"789",8285702,"202010","202120",1,"IS Major",NA,NA
"790",8285702,"202010","202210",1,"Marketing",NA,NA
"791",8285702,"202010","202220",1,"Marketing",NA,NA
"792",8285702,"202010","202310",1,"Marketing",NA,NA
"793",8285702,"202010","202320",1,"Marketing",NA,NA
"794",8285798,"202010","202010",1,"Business Economics",NA,NA
"795",8285798,"202010","202020",1,"Business Economics",NA,NA
"796",8285798,"202010","202110",1,"Business Economics",NA,NA
"797",8285798,"202010","202120",1,"IS Major",NA,NA
"798",8285798,"202010","202210",1,"IS Major",NA,NA
"799",8285798,"202010","202220",1,"IS Major",NA,NA
"800",8285798,"202010","202310",1,"IS Major",NA,NA
"801",8285798,"202010","202320",1,"IS Major",NA,NA
"802",8286870,"202010","202010",1,"IS Major",NA,NA
"803",8286870,"202010","202020",1,"IS Major",NA,NA
"804",8286870,"202010","202110",1,"BA Major","IS Major",NA
"805",8286870,"202010","202120",1,"BA Major","IS Major",NA
"806",8286870,"202010","202210",1,"IS Major",NA,NA
"807",8286870,"202010","202220",1,"IS Major",NA,NA
"808",8286870,"202010","202310",1,"IS Major",NA,NA
"809",8286870,"202010","202320",1,"IS Major",NA,NA
"810",8287228,"202010","202010",1,"CAS",NA,NA
"811",8287228,"202010","202020",1,"CAS",NA,NA
"812",8287228,"202010","202110",1,"IS Major",NA,NA
"813",8287228,"202010","202120",1,"IS Major",NA,NA
"814",8287228,"202010","202210",1,"IS Major",NA,NA
"815",8287228,"202010","202220",1,"IS Major",NA,NA
"816",8287228,"202010","202310",1,"IS Major",NA,NA
"817",8287228,"202010","202320",1,"IS Major",NA,NA
"818",8287451,"202010","202010",1,"IS Major",NA,NA
"819",8287451,"202010","202020",1,"IS Major",NA,NA
"820",8287451,"202010","202110",1,"IS Major",NA,NA
"821",8287451,"202010","202120",1,"IS Major",NA,NA
"822",8287451,"202010","202210",1,"IS Major",NA,NA
"823",8287451,"202010","202220",1,"IS Major",NA,NA
"824",8287451,"202010","202310",1,"IS Major",NA,NA
"825",8287451,"202010","202320",1,"IS Major",NA,NA
"826",8288224,"202010","202010",1,"Undeclared - Business",NA,NA
"827",8288224,"202010","202020",1,"Undeclared - Business",NA,NA
"828",8288224,"202010","202110",1,"Undeclared - Business",NA,NA
"829",8288224,"202010","202120",1,"IS Major",NA,NA
"830",8288224,"202010","202210",1,"IS Major",NA,NA
"831",8288224,"202010","202220",1,"IS Major",NA,NA
"832",8288224,"202010","202310",1,"IS Major",NA,NA
"833",8288224,"202010","202320",1,"IS Major",NA,NA
"834",8288743,"202010","202010",1,"Undeclared - Business",NA,NA
"835",8288743,"202010","202020",1,"Undeclared - Business",NA,NA
"836",8288743,"202010","202110",1,"Undeclared - Business",NA,NA
"837",8288743,"202010","202120",1,"IS Major",NA,NA
"838",8288743,"202010","202210",1,"IS Major",NA,NA
"839",8288743,"202010","202220",1,"IS Major",NA,NA
"840",8288743,"202010","202310",1,"IS Major",NA,NA
"841",8288743,"202010","202320",1,"IS Major",NA,NA
"842",8288840,"202010","202010",1,"Undeclared - Business",NA,NA
"843",8288840,"202010","202020",1,"Undeclared - Business",NA,NA
"844",8288840,"202010","202110",1,"Undeclared - Business",NA,NA
"845",8288840,"202010","202120",1,"Human Capital Mgmt& Leadership",NA,NA
"846",8288840,"202010","202210",1,"Human Capital Mgmt& Leadership",NA,NA
"847",8288840,"202010","202220",1,"IS Major",NA,NA
"848",8288840,"202010","202310",1,"IS Major",NA,NA
"849",8288840,"202010","202320",1,"IS Major",NA,NA
"850",8289212,"202010","202010",1,"Supply Chain & Operations Mgmt",NA,NA
"851",8289212,"202010","202020",1,"Supply Chain & Operations Mgmt",NA,NA
"852",8289212,"202010","202110",1,"IS Major",NA,NA
"853",8289212,"202010","202120",1,"IS Major",NA,NA
"854",8289212,"202010","202210",1,"IS Major",NA,NA
"855",8289212,"202010","202220",1,"IS Major",NA,NA
"856",8289212,"202010","202310",1,"IS Major",NA,NA
"857",8289212,"202010","202320",1,"IS Major",NA,NA
"858",8289532,"202010","202010",1,"CAS","Marketing",NA
"859",8289532,"202010","202020",1,"CAS","Marketing",NA
"860",8289532,"202010","202110",1,"CAS","Marketing",NA
"861",8289532,"202010","202120",1,"CAS","IS Major",NA
"862",8289532,"202010","202210",1,"CAS","IS Major",NA
"863",8289532,"202010","202220",1,"CAS","IS Major",NA
"864",8289532,"202010","202310",1,"CAS","IS Major",NA
"865",8289532,"202010","202320",1,"CAS","IS Major",NA
"866",8289763,"202010","202010",1,"Finance",NA,NA
"867",8289763,"202010","202020",1,"Finance",NA,NA
"868",8289763,"202010","202110",1,"Finance",NA,NA
"869",8289763,"202010","202120",1,"IS Major",NA,NA
"870",8289763,"202010","202210",1,"IS Major",NA,NA
"871",8289763,"202010","202220",1,"BA Major",NA,NA
